match_id,season,comp,best_type,best_p,best_won,p_1X,w_1X,p_X2,w_X2,p_12,w_12
9efe025008255720,2020_21,E0,12,0.7113646011631884,0,0.6272398343571686,1,0.6613955644796433,1,0.7113646011631884,0
3b5f6e4da4fb6fe7,2020_21,E0,1X,0.7963322068744301,1,0.7963322068744301,1,0.4856537703703295,1,0.7180140227552406,0
a762fcba661c7e11,2020_21,E0,1X,0.7312608478559619,0,0.7312608478559619,0,0.5422766400416561,1,0.7264625121023821,1
c23ea9a2846cb80b,2020_21,E0,1X,0.7821104589072788,1,0.7821104589072788,1,0.44346381061307594,0,0.7744257304796455,1
c76b79a85828f361,2020_21,E0,X2,0.7925214859238399,1,0.4437514986468952,0,0.7925214859238399,1,0.7637270154292649,1
80f2c8078a2f88f9,2020_21,E0,X2,0.7199791978637671,0,0.5905399756019264,1,0.7199791978637671,0,0.6894808265343064,1
7d4b017ef2cb1e03,2020_21,E0,1X,0.8323135105124266,1,0.8323135105124266,1,0.3872020780311817,0,0.7804844114563918,1
27f5753f5356a678,2020_21,E0,12,0.7320436157376156,0,0.5896397454270742,1,0.6783166388353101,1,0.7320436157376156,0
c73e4d33b2115621,2020_21,E0,1X,0.7797118480383368,1,0.7797118480383368,1,0.4706940795337905,0,0.7495940724278727,1
6f6ebad40731b213,2020_21,E0,12,0.7113811761338253,0,0.6247905235885973,1,0.6638283002775773,1,0.7113811761338253,0
bd8c990c0d010bee,2020_21,E0,X2,0.799298677051713,0,0.44756442631399646,1,0.799298677051713,0,0.7531368966342907,1
970096df9e4999e5,2020_21,E0,1X,0.9501851358620281,1,0.9501851358620281,1,0.15093745733952474,0,0.8988774067984472,1
feec82d5b3902441,2020_21,E0,X2,0.7141058227359198,1,0.577253577811498,0,0.7141058227359198,1,0.7086405994525822,1
6d9b7efe112325f9,2020_21,E0,1X,0.7964487992104355,1,0.7964487992104355,1,0.4342864302513828,0,0.7692647705381819,1
956b4bbadfff4c3a,2020_21,E0,12,0.7126136977922675,0,0.6943534716460152,1,0.5930328305617174,1,0.7126136977922675,0
672f40a22ca401a2,2020_21,E0,1X,0.9538417807764636,1,0.9538417807764636,1,0.14960746309402462,1,0.8965507561295116,0
7c536e033a4374a9,2020_21,E0,X2,0.7280466937156764,1,0.5603509267594844,1,0.7280466937156764,1,0.7116023795248392,0
cb84de4dbc5dd948,2020_21,E0,12,0.7200292337753296,0,0.5680670464173683,1,0.711903719807302,1,0.7200292337753296,0
15e1d47da46623b2,2020_21,E0,1X,0.7728517305213165,1,0.7728517305213165,1,0.4676867925511934,1,0.7594614769274901,0
4c13ff4734b2ccc3,2020_21,E0,X2,0.7395139263737619,1,0.5382137040461353,0,0.7395139263737619,1,0.7222723695801029,1
53e46f5dde7179d0,2020_21,E0,12,0.7005743895668727,1,0.6978256626703796,1,0.6015999477627476,0,0.7005743895668727,1
41c54886bff435bc,2020_21,E0,1X,0.7461500793305316,1,0.7461500793305316,1,0.5241867416909001,1,0.7296631789785686,0
