period,estimator,band,n,share_of_events,mean_predicted,expected_wins,actual_wins,actual_rate,difference_pp,wilson95_low,wilson95_high
SEALED_HOLDOUT_2024_2025,market_odds_ratio,65-69.9%,544,0.1253745102558193,0.6740587389275042,366.6879539765623,377,0.6930147058823529,1.895596695484869,0.65301416961105,0.7303084077858023
SEALED_HOLDOUT_2024_2025,market_odds_ratio,70-74.9%,523,0.12053468541138511,0.7237389726445133,378.51548269308046,376,0.7189292543021033,-0.4809718342409952,0.6789149781456532,0.7557508898606424
SEALED_HOLDOUT_2024_2025,market_odds_ratio,75-79.9%,421,0.09702696473841899,0.7719589166238352,324.9947038986346,320,0.7600950118764845,-1.1863904747350662,0.7170693435964688,0.7984170701069304
SEALED_HOLDOUT_2024_2025,market_odds_ratio,80-84.9%,334,0.07697626181147729,0.8232857751002439,274.9774488834815,272,0.8143712574850299,-0.8914517615214002,0.769183223683565,0.8524101140111298
SEALED_HOLDOUT_2024_2025,market_odds_ratio,85-89.9%,222,0.05116386264116156,0.8729243332920583,193.78920199083694,198,0.8918918918918919,1.8967558599833567,0.8441832517300515,0.9262687321908748
SEALED_HOLDOUT_2024_2025,market_odds_ratio,90-94.9%,154,0.035492048859184146,0.9232181072461695,142.1755885159101,140,0.9090909090909091,-1.4127198155260423,0.853194651458263,0.94507470655074
SEALED_HOLDOUT_2024_2025,market_odds_ratio,95%+,61,0.01405853883383268,0.9650254543053989,58.86655271262933,61,1.0,3.4974545694601122,0.9407561321018871,1.0
SEALED_HOLDOUT_2024_2025,market_shin,50-54.9%,654,0.15072597372666513,0.5267722524828344,344.50905312377375,329,0.5030581039755352,-2.371414850729925,0.4648326777929376,0.541247814621102
SEALED_HOLDOUT_2024_2025,market_shin,55-59.9%,718,0.1654759161097027,0.5758616160368389,413.46864031445034,401,0.5584958217270195,-1.7365794309819438,0.5219585044765418,0.5944105388549878
SEALED_HOLDOUT_2024_2025,market_shin,60-64.9%,696,0.16040562341553352,0.6254092585403636,435.28484394409304,413,0.5933908045977011,-3.201845394266245,0.5564824561944627,0.6292739009940119
SEALED_HOLDOUT_2024_2025,market_shin,65-69.9%,555,0.1279096566029039,0.6736701379836746,373.8869265809394,386,0.6954954954954955,2.182535751182091,0.6559733286715504,0.7323300023982818
SEALED_HOLDOUT_2024_2025,market_shin,70-74.9%,523,0.12053468541138511,0.7239173526986443,378.60877546139096,376,0.7189292543021033,-0.49880983965410186,0.6789149781456532,0.7557508898606424
SEALED_HOLDOUT_2024_2025,market_shin,75-79.9%,422,0.09725743258815395,0.7723490056274719,325.9312803747931,321,0.7606635071090048,-1.168549851846712,0.717718762774505,0.7989054302039289
SEALED_HOLDOUT_2024_2025,market_shin,80-84.9%,334,0.07697626181147729,0.8237417197540267,275.1297343978449,272,0.8143712574850299,-0.9370462268996738,0.769183223683565,0.8524101140111298
SEALED_HOLDOUT_2024_2025,market_shin,85-89.9%,220,0.05070292694169164,0.8733682611208353,192.14101744658376,196,0.8909090909090909,1.7540829788255552,0.8428128866230843,0.9255881098061732
SEALED_HOLDOUT_2024_2025,market_shin,90-94.9%,156,0.03595298455865407,0.9237263968207751,144.1013179040409,142,0.9102564102564102,-1.3469986564364822,0.8550045066026877,0.9457889855512283
SEALED_HOLDOUT_2024_2025,market_shin,95%+,61,0.01405853883383268,0.9659354241401507,58.92206087254919,61,1.0,3.4064575859849344,0.9407561321018871,1.0
SEALED_HOLDOUT_2024_2025,elo_global,50-54.9%,714,0.16455404471076285,0.5247206715746389,374.6505595042921,383,0.5364145658263305,1.169389425169165,0.49973966648017293,0.5726997271505991
SEALED_HOLDOUT_2024_2025,elo_global,55-59.9%,706,0.16271030191288316,0.5747036027422285,405.7407435360133,369,0.5226628895184136,-5.204071322381498,0.4857956666033262,0.5592848222894523
SEALED_HOLDOUT_2024_2025,elo_global,60-64.9%,667,0.15372205577321962,0.6249501537241193,416.8417525339876,394,0.5907046476761619,-3.4245506047957397,0.5529731537817413,0.6273973322831956
SEALED_HOLDOUT_2024_2025,elo_global,65-69.9%,593,0.13666743489283245,0.6740610191273767,399.7181843425344,374,0.6306913996627319,-4.336961946464479,0.5911223037121494,0.6685781539374689
SEALED_HOLDOUT_2024_2025,elo_global,70-74.9%,547,0.1260659138050242,0.7250131085513427,396.5821703775845,381,0.696526508226691,-2.8486600324651667,0.6567374621226891,0.7335744807370534
SEALED_HOLDOUT_2024_2025,elo_global,75-79.9%,437,0.10071445033417838,0.7744490127058944,338.43421855247584,325,0.7437070938215103,-3.0741918884384045,0.7007736040382551,0.7823932935802258
SEALED_HOLDOUT_2024_2025,elo_global,80-84.9%,312,0.07190596911730814,0.8224555160175074,256.6061209974623,234,0.75,-7.245551601750744,0.6991081561138155,0.7948105351893504
SEALED_HOLDOUT_2024_2025,elo_global,85-89.9%,235,0.054159944687716066,0.8742962693658015,205.45962330096336,199,0.8468085106382979,-2.748775872750364,0.7952136327028241,0.8872474475670351
SEALED_HOLDOUT_2024_2025,elo_global,90-94.9%,107,0.024660059921640932,0.9223916873634297,98.69591054788698,97,0.9065420560747663,-1.5849631288663346,0.8364631287640076,0.9484417337814959
SEALED_HOLDOUT_2024_2025,elo_global,95%+,21,0.004839824844434202,0.9596609153219094,20.1528792217601,19,0.9047619047619048,-5.489901056000468,0.7108586092608176,0.9734812325619255
SEALED_HOLDOUT_2024_2025,stack_market_elo,50-54.9%,642,0.1479603595298456,0.5252458485565238,337.20783477328825,330,0.514018691588785,-1.1227156967738794,0.47538876991030043,0.5524818471802592
SEALED_HOLDOUT_2024_2025,stack_market_elo,55-59.9%,717,0.16524544825996773,0.575214789373234,412.42900398060874,387,0.5397489539748954,-3.5465835398338585,0.5031515828507765,0.5759226703050461
SEALED_HOLDOUT_2024_2025,stack_market_elo,60-64.9%,699,0.16109702696473843,0.6247850619113996,436.7247582760683,439,0.6280400572246065,0.3254995313206943,0.5916010718263115,0.6630794080365955
