period,estimator,threshold,n,share_of_events,mean_predicted,expected_wins,actual_wins,actual_rate,difference_pp,wilson95_low,wilson95_high
development_2021_2023,market_additive,0.7,2405,0.39996673873274574,0.8019784092665183,1928.7580742859766,1933,0.8037422037422037,0.17637944756854207,0.7873899592375517,0.8191256728519372
development_2021_2023,market_additive,0.75,1734,0.2883751870946283,0.83210551952234,1442.8709708517376,1450,0.8362168396770473,0.41113201547072764,0.818058261852872,0.852889018223673
development_2021_2023,market_additive,0.8,1113,0.1850989522700815,0.8647489202849583,962.4655482771586,984,0.8840970350404312,1.9348114755472934,0.8639557906441742,0.9015960191022332
development_2021_2023,market_additive,0.85,611,0.1016131714618327,0.8984916875625454,548.9784211007152,565,0.9247135842880524,2.622189672550701,0.9010360130289616,0.943084032153866
development_2021_2023,market_additive,0.9,269,0.04473640445700981,0.9295435643947582,250.04721882218993,255,0.9479553903345725,1.8411825939814386,0.9145485826616695,0.9687482632124038
development_2021_2023,market_additive,0.95,57,0.00947946116747048,0.965099569135937,55.01067544074841,55,0.9649122807017544,-0.018728843418258645,0.8807921863237419,0.9903243356550672
development_2021_2023,market_power,0.55,5170,0.8598037585231997,0.7056124959213042,3648.0166039131423,3649,0.7058027079303675,0.019021200906332858,0.6932323685719274,0.7180674396918242
development_2021_2023,market_power,0.6,4164,0.6924995842341594,0.7371192976813663,3069.3647555452094,3076,0.7387127761767531,0.15934784953868242,0.7251529830637626,0.7518325308148079
development_2021_2023,market_power,0.65,3222,0.5358390154664893,0.7698474140664299,2480.448368122037,2481,0.7700186219739292,0.017120790749936,0.7551716107028601,0.7842225356654213
development_2021_2023,market_power,0.7,2407,0.40029935140528855,0.8021526778211318,1930.781495515464,1935,0.8039052762775238,0.1752598456392085,0.7875647332729531,0.8192773278867435
development_2021_2023,market_power,0.75,1735,0.28854149343089974,0.8323007579809328,1444.0418150969185,1450,0.8357348703170029,0.343411233607005,0.8175623123592269,0.8524240133579656
development_2021_2023,market_power,0.8,1112,0.1849326459338101,0.8650438893317777,961.9288049369368,984,0.8848920863309353,1.984819699915763,0.8647942317478778,0.9023398384494115
development_2021_2023,market_power,0.85,621,0.10327623482454681,0.8979464522948534,557.6247468751039,579,0.9323671497584541,3.442069746360077,0.9098408469497439,0.9495771580807109
development_2021_2023,market_power,0.9,274,0.04556793613836687,0.9291739374307046,254.59365885601306,260,0.948905109489051,1.9731172058346402,0.9160739272751729,0.9693230939042937
development_2021_2023,market_power,0.95,59,0.009812073840013305,0.9647958030473405,56.92295237979309,57,0.9661016949152542,0.13058918679137443,0.8845642924988925,0.9906540909083387
development_2021_2023,market_odds_ratio,0.55,5172,0.8601363711957426,0.7053919860945465,3648.287352080994,3649,0.7055297757153906,0.013778962084409763,0.6929587449537112,0.7177957221053329
development_2021_2023,market_odds_ratio,0.6,4164,0.6924995842341594,0.7369393924351705,3068.6156301000497,3076,0.7387127761767531,0.1773383741582646,0.7251529830637626,0.7518325308148079
development_2021_2023,market_odds_ratio,0.65,3216,0.5348411774488608,0.7698724104610157,2475.9096720426264,2478,0.7705223880597015,0.06499775986857914,0.7556718061038263,0.7847274720138286
development_2021_2023,market_odds_ratio,0.7,2406,0.40013304506901715,0.8019743514985613,1929.5502897055385,1934,0.8038237738985868,0.18494224000255022,0.7874773821639897,0.819201532188932
development_2021_2023,market_odds_ratio,0.75,1734,0.2883751870946283,0.832145152194857,1442.939693905882,1450,0.8362168396770473,0.40716874821903337,0.818058261852872,0.852889018223673
development_2021_2023,market_odds_ratio,0.8,1113,0.1850989522700815,0.8647907880921682,962.5121471465833,984,0.8840970350404312,1.9306246948262995,0.8639557906441742,0.9015960191022332
development_2021_2023,market_odds_ratio,0.85,611,0.1016131714618327,0.8985486071689277,549.0131989802148,565,0.9247135842880524,2.616497711912469,0.9010360130289616,0.943084032153866
development_2021_2023,market_odds_ratio,0.9,269,0.04473640445700981,0.9296323876310458,250.07111227275132,255,0.9479553903345725,1.8323002703526714,0.9145485826616695,0.9687482632124038
development_2021_2023,market_odds_ratio,0.95,57,0.00947946116747048,0.9652886829332199,55.02145492719353,55,0.9649122807017544,-0.03764022314655113,0.8807921863237419,0.9903243356550672
development_2021_2023,market_shin,0.55,5172,0.8601363711957426,0.7056953913951101,3649.856564295509,3649,0.7055297757153906,-0.016561567971951074,0.6929587449537112,0.7177957221053329
development_2021_2023,market_shin,0.6,4165,0.6926658905704307,0.7372660780555832,3070.713215101504,3079,0.7392557022809124,0.1989624225329223,0.7257060207197106,0.7523644503420006
development_2021_2023,market_shin,0.65,3233,0.5376683851654748,0.7696714129865282,2488.3476781854456,2491,0.7704918032786885,0.08203902921603001,0.7556804952209448,0.7846610761074291
